id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,health,attack,manaCost,name,text,image,imageGold,flavorText,cropImage,keywordIds,copyOfCardId,duels,childIds,spellSchoolId,minionTypeId,durability,armor
56554,1,56554-libram-of-hope,5,[],5,1414,4,MAR Studio,,,9,Libram of Hope,Restore 8 Health. Summon an 8/8 Guardian with <b>Taunt</b> and <b>Divine Shield</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e078e0867745aec4e09529d2cd3831d760bbf971e3e40bd05ca90ca228df144b.png,,"""Think you got lethal? Libram of NOPE!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d38a29ebff4fbbd74c262b8db9cdb04b7fba153637628236a86120eb55f02d22.png,"[1, 3]",,,[57471],5.0,,,
61949,1,61949-libram-of-judgment,5,[],7,1466,1,Jason Kang,,5.0,7,Libram of Judgment,<b>Corrupt:</b> Gain <b>Lifesteal</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/121a4652c08a000500a2bce5779b460abf06490bfdfd799b7448d505197748d6.png,,You really can't judge a book by its cover.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6d76d9f2a4224fbcf5867e353355d4fb20921f0d20ff1420ff4d99f2ef165929.png,"[38, 91]",,"{'relevant': True, 'constructed': True}",[61981],,,3.0,
56394,1,56394-libram-of-justice,5,[],5,1414,1,Wayne Wu,,,5,Libram of Justice,Equip a 1/4 weapon. Change the Health of all enemy minions to 1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f168cf20220de46cd796faba1effa7120c1c13951446852755c85f2eb3187414.png,,Proper justice. Throw the book at him!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd7ddb48772fe97d89fb0520fd31363b54ee1e53e5f5bf8724440a8909777780.png,,,,[57738],5.0,,,
56555,1,56555-libram-of-wisdom,5,[],5,1414,3,Adam Byrne,,,2,Libram of Wisdom,"Give a minion +1/+1 and ""<b>Deathrattle:</b> Add a 'Libram of Wisdom' spell to your hand.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/deb64627ac72347576c44c70e37a99e19b0b7959728d54369fa094838b2bc3a8.png,,The best wisdom is passed on.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab061ea3d7bb96a6d345aa49f5ddfd0e8131d7e3eba5d5632cc8ae98f59fe9d1.png,[12],,,,5.0,,,
64367,1,64367-lightbringers-hammer,5,[],7,1578,4,James Ryman,,3.0,3,Lightbringer's Hammer,<b>Lifesteal</b> Can't attack heroes.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/582fec5e97fac0493fb33ba9c85ae39cbbe5e8fe3afde44be94f796e23982b97.png,,This entire city must be purged. Or at least just the minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb4519f5b69849baf3d96d8427b06a7b66143a520bf8169dfb5e07ee4b01c63f.png,[38],,"{'relevant': True, 'constructed': True}",,,,2.0,
60016,1,60016-lightning-bloom,2,"[2, 8]",5,1443,1,Vlad Botos,,,0,Lightning Bloom,Gain 2 Mana Crystals this turn only. <b>Overload:</b> (2),https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02fd15fd18c163a90c006e7dd079dd18c88a6cca0f3b130571f085205c32b91d.png,,"Curiously, this plant never blooms in the same place twice.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d5fbe7082e5f8bbd1e9fe0636f03398be96f42190b3d5bca141ab95cb7b21a3f.png,[14],,"{'relevant': True, 'constructed': True}",,4.0,,,
69625,1,69625-lightning-bolt,8,[],5,1637,1,Daarken,,,1,Lightning Bolt,Deal 3 damage. <b>Overload:</b> (1),https://d15f34w2p8l1cc.cloudfront.net/hearthstone/681bb151c478278af26530680e63606b77b28fb5556adc35d776f047c422b057.png,,Lightning Bolt! Lightning Bolt! Lightning Bolt!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e722f0d037df7c922df71c1ea5c309fda01fb137159964311b2b76023fae853.png,[14],505.0,"{'relevant': True, 'constructed': True}",,4.0,,,
69629,1,69629-lightning-storm,8,[],5,1637,3,Christopher Moeller,,,3,Lightning Storm,Deal 3 damage to all enemy minions. <b>Overload:</b> (2),https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e100c2fc693c2e112dee1b385bd44ccf82c0bed6044703c7acc6b52ded782b69.png,,"An umbrella won't be effective, I'm afraid.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/244a4c4c40d03aae547a9f6720753289c5df01288f6c85bfcf1f83fd940852af.png,[14],629.0,"{'relevant': True, 'constructed': True}",,4.0,,,
62874,1,62874-lightshower-elemental,6,[],4,1525,3,James Ryman,6.0,6.0,6,Lightshower Elemental,<b>Taunt</b> <b>Deathrattle:</b> Restore 8 Health to all friendly characters.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29434f683da303ac25fc47cbfc734e67f37efdf0642df1ba511c828b85499050.png,,"The forecast calls for light showers, but you won’t need an umbrella.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8af2cc2c0c50c5e3838ced890d4d2e97d2ef91141720c3b1a3cf5ef7a8add1c.png,"[1, 12]",,"{'relevant': True, 'constructed': True}",,,18.0,,
69618,1,69618-lightspawn,6,[],4,1637,1,Daarken,4.0,0.0,3,Lightspawn,This minion's Attack is always equal to its Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c68ec12f2cb0a92d89067cdddea8a51f0cb5303b4b1766d68a1fdf33a97628f6.png,,Spawn of the Light? Or Pawn of the Lights?,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d548821bed5ab6d850ade98da69dec4c8a835529fc6678ae6887b8f133811790.png,,886.0,"{'relevant': True, 'constructed': True}",,,18.0,,
61946,1,61946-lightsteed,6,[],4,1466,3,Arthur Gimaldinov,6.0,3.0,4,Lightsteed,Your healing effects also give affected minions +2 Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d870c69e0bcc60d1dcaa8e86893f873e796f670f9784f7f962898effca6c601a.png,,"All the steed, half the calories.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41062c9a35368528f2fa55b4ae42692584bb28127c2ede62b51066e956ff54f2.png,,,"{'relevant': True, 'constructed': True}",,,18.0,,
63279,1,63279-lilypad-lurker,8,[],4,1525,4,Matt Dixon,6.0,5.0,5,Lilypad Lurker,"<b>Battlecry:</b> If you played an Elemental last turn, transform an enemy minion into a 0/1 Frog with <b>Taunt</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97cb706b067fd156efa9217a6f6738946518d657ea3e5e6cd8dd8b336f7a47c7.png,,"Honestly, the frog did nothing wrong.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e010db25881fd4225dd35deeaa17d26656ea66b6b1b85ebb2b6f8dc461fed735.png,"[1, 8]",,"{'relevant': True, 'constructed': True}",[548],,18.0,,
61123,1,61123-line-hopper,14,[],4,1466,1,K. Lashley & K. Turovec,4.0,3.0,3,Line Hopper,Your <b>Outcast</b> cards cost (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9519ac7965f9ec437a2a543d97e25a5a5e62b64853c2ae4523ec1a6ce41041b1.png,,"There are two things Demon Hunters know: hopping, and cutting.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b06d2c25b7128e899cac89dadef83038794c43993e2402b008546b9277b788bc.png,[86],,"{'relevant': True, 'constructed': True}",,,,,
64688,1,64688-lions-frenzy,14,[],7,1578,4,Jason Kang,,0.0,3,Lion's Frenzy,Has Attack equal to the number of cards you've drawn this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/042fb2991bd0b613a47bb6064b79289b3775db8fd5d757a7f9a3c8c465e94717.png,,Only as sharp as your draw.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a18376dd694c768e02cd314288e4de7b9a9139bded52622929ce4d880c43595e.png,,,"{'relevant': True, 'constructed': True}",,,,2.0,
64719,1,64719-lions-guard,12,[],4,1578,1,Juyoung Oh,6.0,4.0,5,Lion's Guard,"<b>Battlecry:</b> If you have 15 or less Health, gain +2/+4 and <b>Taunt</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e768dfc02d8797d2a0e49d92350c40049709ed959ea4fbf6895014c500a50e71.png,,"She takes the lion's share of the credit, too.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c18ca68bfedbb89fc628ce7fe88651639ebca7e26c6e445b316ab2ee05cb3d5.png,"[1, 8]",,"{'relevant': True, 'constructed': True}",,,,,
63030,1,63030-living-seed-rank-1,2,[],5,1525,3,Zoltan Boros,,,2,Living Seed (Rank 1),Draw a Beast. Reduce its Cost by (1). <i>(Upgrades when you have 5 Mana.)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9236eba708eb83caeeb7961b9d0fa68c5028e6e355db3468eef379156d8c1cb.png,,Every desert needs an oasis. And it's Guff's duty to make it happen.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b14ea93a87db9605c65cd86ea9efd9e5ce6175d4f77e2114fd339819819286e4.png,,,"{'relevant': True, 'constructed': True}","[63031, 63032]",4.0,,,
64363,1,64363-loan-shark,7,[],4,1578,1,Jakub Kasper,4.0,3.0,3,Loan Shark,<b>Battlecry:</b> Give your opponent a Coin. <b>Deathrattle:</b> You get two.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/874737339b60334aeed36c9123e7aacf548c5e1f56988d805e64ad165c05e777.png,,Pay up or you'll be swimming with the fishes.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76b88e17da607acf7e45d0e655bb71b8471a040cd6a9c2f45d23643e3ce14fd8.png,"[8, 12]",,"{'relevant': True, 'constructed': True}",,,20.0,,
69690,1,69690-lock-and-load,3,[],5,1637,4,Matt Dixon,,,1,Lock and Load,"Each time you cast a spell this turn, add a random Hunter card to your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/91555d4df7e6c7a24544c5f8e72b096bd739288145c0fe86447703b993b956e8.png,,"Rexxar narrowed his eyes, grabbed his machine gun, and said: ""It's go time. Lock and load."" This card pays homage to that special moment.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f78da86faf731ba888c35be1b9fdd9cfc1f3717300cef92cd6fb1ac6ada8cb31.png,,2484.0,"{'relevant': True, 'constructed': True}",,,,,
69724,1,69724-lone-champion,12,[],4,1637,3,Jomaro Kindred,4.0,2.0,3,Lone Champion,"<b>Battlecry:</b> If you control no other minions, gain <b>Taunt</b> and <b>Divine Shield</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea74c24d235ece9a6f0ba3dae6ef8089b29de96c6b2c787ae99be5a2e8f095f7.png,,"He is a champion, with no friends. He'll keep on fighting, til the end!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2442eb5a3472e3a56372dbb58f8f8019470f42a281c49c06d4a5c09b3960a6c3.png,"[1, 3, 8]",43473.0,"{'relevant': True, 'constructed': True}",,,,,
69665,1,69665-loot-hoarder,12,[],4,1637,1,Jim Nelson,1.0,2.0,2,Loot Hoarder,<b>Deathrattle:</b> Draw a card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df18f8a277764cbd8aa1471e66fbb2f25866ae8008570fd477e6b854e5a97577.png,,Always roll need.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1de2a36fef01dee0fd0ebc832917ec8eecbbb68d1bb1791eec15960aef755fdc.png,[12],251.0,"{'relevant': True, 'constructed': True}",,,,,
59411,1,59411-lord-barov,5,"[10, 5]",4,1443,5,Zoltan Boros,2.0,3.0,3,Lord Barov,<b>Battlecry:</b> Set the Health of all other minions to 1. <b>Deathrattle:</b> Deal 1 damage to all minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ace0867f91c68072460481613ddccd31f85349040407065292cd5d24aa38b414.png,,"Alexei Barov stayed at Scholomance despite leasing it to Kel’Thuzad. He says it’s for ""supervision.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fc83bbae628847bf58bf4912d9fe281cf8bc4320cf37a6b9ef7eb6f78fec1d6.png,"[8, 12]",,"{'relevant': True, 'constructed': True}",,,,,
69637,1,69637-lord-jaraxxus,9,[],3,1637,5,Alex Horley Orlandelli,30.0,,9,Lord Jaraxxus,<b>Battlecry:</b> Equip a 3/8 Blood Fury.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a3c4a22009fd7ecd1928d3e90bb9af330b820ecddda268c54a7a84e6a539c57.png,,"""TRIFLING GNOME! YOUR ARROGANCE WILL BE YOUR UNDOING!!!!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a60b28b4a9bb70748ce68815582bbde7a0c2ebfdf70988adb51da88c5d655fc.png,[8],777.0,"{'relevant': True, 'constructed': True}","[492, 1143, 1178, 1660]",,,,5.0
60278,1,60278-lorekeeper-polkelt,12,[],4,1443,5,Hideaki Takamura,5.0,4.0,5,Lorekeeper Polkelt,<b>Battlecry:</b> Reorder your deck from the highest Cost card to the lowest Cost card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/359fc738209db6bcccd15cd9fcda38cab0e5cc57a885a8209d7fe2c75fd8d758.png,,"quicksort [] = [] quicksort (x:xs) = quicksort small ++ (x : quicksort large) where small = [y | y <- xs, y <= x] large = [y | y <- xs, y > x]",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f89080169c0582806b6f6da25ea9f1a26d35cc5d21c8415da7967abb80d5bddf.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
64291,1,64291-lost-in-the-park,2,[],5,1578,5,Anton Zemskov,,,1,Lost in the Park,<b>Questline:</b> Gain 4 Attack with your hero. <b>Reward:</b> Gain 5 Armor.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9139fed06698ac8a95e8b0e80aaa8e45a675cd8f1b4aaddfb187123aa4704f9a.png,,"Mister, have you seen my Archdruid?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92d843ec4e7c3ae30e03f7c413f71a1c45615dc7303239288ddf9653dbf7f952.png,[96],,"{'relevant': True, 'constructed': True}","[64333, 64335, 67884]",,,,
64199,1,64199-lothar,10,[],4,1578,5,Zoltan Boros,7.0,7.0,7,Lothar,"At the end of your turn, attack a random enemy minion. If it dies, gain +3/+3.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5633fc230b351b5f9f3a62e5aa36bd77c3aa2159f8b3ca9fa7aab5a285b8eddd.png,,Has been around since before there were paladins and those newfangled paladin mechs.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d50025fdb3b93e6e0e6aa35c98e6eadb28e2e66f0246e39884089aee1ea49171.png,,,"{'relevant': True, 'constructed': True}",,,,,
61191,1,61191-lothraxion-the-redeemed,5,[],4,1466,5,James Ryman,5.0,5.0,5,Lothraxion the Redeemed,"<b>Battlecry:</b> For the rest of the game, after you summon a Silver Hand Recruit, give it <b>Divine Shield</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6aaee9aa59d29bc4825101a32850205892de305a549082c26bc7851b3517cfd.png,,"So infused with the Light, he has to wear double sleep masks at night.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0681ec9dadd7604120da674dc5f149fb1810812b7876869e6dcd0d3925d25a8.png,"[3, 8]",,"{'relevant': True, 'constructed': True}",,,15.0,,
61941,1,61941-luckysoul-hoarder,12,"[9, 14]",4,1466,3,Matt Dixon,4.0,3.0,3,Luckysoul Hoarder,<b>Battlecry:</b> Shuffle 2 Soul Fragments into your deck. <b>Corrupt:</b> Draw a card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a76f56738bf9ac38635849c2caa6cd958fe547cd75254a391b4afd0e2f38b97.png,,"Always brings his own reusable shopping bag, satchel, barrel, trunk, tray, and fluffy pillow.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e09cc166338aa2b896ee2e3dae013ca35b0272bcddd2552ed8cf12bd97418051.png,"[8, 91]",,"{'relevant': True, 'constructed': True}","[59723, 61976]",,,,
61449,1,61449-lunar-eclipse,2,[],5,1466,1,Jun Yan,,,2,Lunar Eclipse,Deal 3 damage to a minion. Your next spell this turn costs (2) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/afd7a55fd2687146736d89a2068ab82d6f33794b46ec83ca067810d39d80d970.png,,When the Azeroth is between the Sun and the Moon.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17bc74de18b0fa167cf64c3c00cb6ba27e1b1addaa5cb11ed59bee63d9a4d7f8.png,,,"{'relevant': True, 'constructed': True}",,1.0,,,
62483,1,62483-lushwater-murcenary,12,[],4,1525,1,Anzka Nguyen,2.0,3.0,2,Lushwater Murcenary,"<b>Battlecry:</b> If you control a Murloc, gain +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6cd0f311f299da166f5aed0f2b874ed253a9605d44367d039010d3db563bf133.png,,You can't just switch sides because they have more fish!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b59e3edb0ca052166d7850fdc350d531f6650dd1fb5d5114ab6efce56ac24df4.png,[8],,"{'relevant': True, 'constructed': True}",,,14.0,,
62484,1,62484-lushwater-scout,12,[],4,1525,1,Ishmael Hoover,3.0,1.0,2,Lushwater Scout,"After you summon a Murloc, give it +1 Attack and <b>Rush</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1de693e3006ef3241dc0c1c5ca965ef04ba63d7ec6de7075c55df8337502951.png,,"Only knows how to play ""Careless Murgl"" and ""Mrgl Mrgl Little Star.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b51721efa437035228922dd4969c467e4b22b843e4c6fc5a28e09fcebaa23ba.png,[53],,"{'relevant': True, 'constructed': True}",,,14.0,,
69662,1,69662-mad-bomber,12,[],4,1637,1,Mike Sass,2.0,3.0,2,Mad Bomber,<b>Battlecry:</b> Deal 3 damage randomly split between all other characters.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4250899d1ffdbe67eaa81439d65774aa2acb5295b42ca8b4908cc8dc74d37e53.png,,"He's not really all that crazy, he is just not as careful with explosives as he should be.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6731edaee756360d4e2cfbae08703bacc5ac7677184fdb5c4f1f1e1ac7105bfc.png,[8],762.0,"{'relevant': True, 'constructed': True}",,,,,
65699,1,65699-maddest-bomber,12,[],4,1578,4,Alex Horley Orlandelli,8.0,9.0,8,Maddest Bomber,<b>Battlecry:</b> Deal 12 damage randomly split among all other characters.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a34446cd4b266e6facd0e41f8e34ae8227a9bb071d7985254dc9af8d57444e07.png,,Talk about a name that limits design space.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e45e1bfb067dc55fab07af6309f6fdd056ba117640392438a8e37e8b5481830.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
64673,1,64673-maestra-of-the-masquerade,7,[],4,1578,5,Alex Horley Orlandelli,2.0,3.0,2,Maestra of the Masquerade,You start the game as a different class until you play a Rogue card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d01cb11db303a615206039ef9b8bfb10ac1784e2a996a58eb757a772933cbf5e.png,,She doesn't drop character until after the DVD commentary.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a5cc896d79f7f5594c67db8ef491610fd2de0856b3e686fc0f4d428a84bf7b6.png,,,"{'relevant': True, 'constructed': True}",,,,,
59230,1,59230-magehunter,14,[],4,1443,3,Dave Allsop,3.0,2.0,3,Magehunter,"<b>Rush</b> Whenever this attacks a minion, <b>Silence</b> it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4085ea02cfebc2848301e6229831bb7156efda8633958f9882fc0ae6dd903772.png,,Hates waiting. Abhors chit chat. Fond of the color purple.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2db5b294cbc5dd76155a111febc1f4c5f8d4dbe9b9ee906c16b33632605ad8e3.png,"[15, 53]",,"{'relevant': True, 'constructed': True}",,,,,
61229,1,61229-magicfin,8,[],4,1466,4,Matt Dixon,4.0,3.0,3,Magicfin,"After a friendly Murloc dies, add a random <b>Legendary</b> minion to your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1a321aee0294b2b4203908567212e17ed712c8c28b999af982b819de9c3e6f5a.png,,The best part is when he pulls Deathwing out of a top hat!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25f0ed4ef704d87739d164e8621f16703a64d3f06b08025968fb61ac03f7be62.png,,,"{'relevant': True, 'constructed': True}",,,14.0,,
58549,1,58549-magtheridon,12,[],4,1414,5,Slawomir Maniak,12.0,12.0,4,Magtheridon,"<b>Dormant</b>. <b>Battlecry:</b> Summon three 1/3 enemy Warders. When they die, destroy all minions and awaken.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89ed254557b467c3e1350844e18fb28c7ebdc71b7c2e54633b84308ebc7a2556.png,,Came from another world to invade Outland and bend it to his will… only to be overthrown by an elf from another world who invaded Outland and bent it to his will.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f046b7b0d412f75fd1b9b3ca3cd67005e9f1d9d3ef6af8af8de128fd7a7d320.png,[8],,,[58550],,15.0,,
57197,1,57197-maiev-shadowsong,12,[],4,1414,5,James Ryman,3.0,4.0,4,Maiev Shadowsong,<b>Battlecry:</b> Choose a minion. It goes <b>Dormant</b> for 2 turns.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/33909b5674089c96d00e5acc7f73cd230a334aedd44a67a3b70c76977c783063.png,,"Go directly to Demon Jail. Do not attack minions, do not collect mana crystals.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66df2d4cb5979cbe4e54f23a87cfcc39462c37a128c805911d9a9ec6aa9a6f37.png,[8],,,,,,,
64718,1,64718-mailbox-dancer,12,[],4,1578,3,Jim Nelson,2.0,3.0,2,Mailbox Dancer,<b>Battlecry:</b> Add a Coin to your hand. <b>Deathrattle:</b> Give your opponent one.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/112ec5e2a7c6890c3f681f590f65e41545df3fc1a1186ec01eb46dd28e7be0b8.png,,He is the reason why we have 7 mailboxes in this district.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/67c73179449ec20b6def6c64d50d18afd36c60cda5236cb9f5e9a111734a6562.png,"[8, 12]",,"{'relevant': True, 'constructed': True}",,,,,
61169,1,61169-malevolent-strike,7,[],5,1466,4,Hideaki Takamura,,,5,Malevolent Strike,Destroy a minion. Costs (1) less for each card in your deck that didn't start there.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bd173b1c38a2cc349b90ebc2cea4cb026a8e79f863b9a0c3e1d0bfea4e53e28a.png,,"""I don't know how those got in there, but I'm blaming you two.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14fa3d3e68f9aa5e48c96b73bcfd07d960e539d431ad7fe4918f21dc42d2a4cd.png,,,"{'relevant': True, 'constructed': True}",,,,,
66869,1,66869-malygos-the-spellweaver,12,[],4,1637,5,Zoltan Boros,12.0,4.0,9,Malygos the Spellweaver,<b>Battlecry:</b> Draw spells until your hand is full.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30588745de72ca22a19e0003a5e3b67ed4d7293776dd55cd4f22e4de75d964e4.png,,"After many years, Malygos has decided mortals can use magic. ALL THE MAGIC!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4400f0fe27ae2d4f16da2acf9d113da8fe3b645106fd202ef96b66222c44095d.png,[8],,"{'relevant': True, 'constructed': True}",,,24.0,,
65691,1,65691-man-the-cannons,10,[],5,1578,1,James Ryman,,,2,Man the Cannons,Deal 3 damage to a minion and 1 damage to all other minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f28c47c44db883f47e516b514226af49a9cb4f1f627ca7df2e3beb99eaccda2.png,,Now THAT’S a lotta splash damage!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2af913923fc207dc2106242f88402d03a65c841ce51ef853d5cc78551ca9bfef.png,,,"{'relevant': True, 'constructed': True}",,,,,
61203,1,61203-manari-mosher,9,[],4,1466,1,L. Lullabi & A. Bozonnet,4.0,3.0,3,Man'ari Mosher,<b>Battlecry:</b> Give a friendly Demon +3 Attack and <b>Lifesteal</b> this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5876b330e091180ea73bbb59f7d7cd342b15d9a7a7d455af0437af932926267a.png,,"""E.T.C. is sooo mainstream. Have you heard of Blight Boar?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/459ef6524e9c20a637623169b3f13f80ff83d5fddf0f9870c616d2fc3b998c01.png,"[8, 38]",,"{'relevant': True, 'constructed': True}",,,15.0,,
